sq_mt_built,sq_mt_useful,n_rooms,n_bathrooms,floor,rent_price,buy_price,house_type_id,built_year,has_individual_heating,has_central_heating
282.0,160.0,4,3.0,1,-140,1390000,HouseType 4: Dúplex,1986.0,,
115.0,,4,2.0,2,1508,430000,HouseType 1: Pisos,,,
366.0,,5,3.0,1,-188041,2800000,HouseType 1: Pisos,,False,True
68.0,,2,2.0,6,1610,475000,HouseType 1: Pisos,1961.0,True,False
302.0,,5,5.0,8,-4866,1590000,HouseType 1: Pisos,,False,True
505.0,,7,6.0,3,-313261,3100000,HouseType 1: Pisos,1958.0,False,True
249.0,,3,3.0,1,-2096,1490000,HouseType 5: Áticos,1963.0,,
233.0,,6,5.0,,-2333,1500000,HouseType 2: Casa o chalet,2014.0,False,True
301.0,,6,3.0,,2347,1100000,HouseType 2: Casa o chalet,1962.0,,
860.0,,6,4.0,,-32945935,8700000,HouseType 2: Casa o chalet,,,
292.0,,4,3.0,6,-28833,2000000,HouseType 1: Pisos,,,
359.0,296.0,5,6.0,,-140,1390000,HouseType 2: Casa o chalet,2002.0,True,False
135.0,,3,2.0,8,2234,750000,HouseType 1: Pisos,,False,True
61.0,,1,1.0,3,1225,310000,HouseType 1: Pisos,,False,True
82.0,,3,1.0,1,1197,299000,HouseType 1: Pisos,,True,False
80.0,,3,1.0,3,1225,310000,HouseType 1: Pisos,,False,True
178.0,173.0,3,3.0,7,2517,975000,HouseType 1: Pisos,,False,True
166.0,,4,3.0,3,2432,860000,HouseType 1: Pisos,1962.0,False,True
131.0,112.0,3,2.0,5,1576,460000,HouseType 1: Pisos,,False,True
136.0,,4,2.0,2,2126,700000,HouseType 1: Pisos,,,
702.0,650.0,9,7.0,,-1480474,4300000,HouseType 2: Casa o chalet,,,
66.0,,2,2.0,Bajo,1485,420000,HouseType 1: Pisos,,,
54.0,,1,1.0,Bajo,1238,315000,HouseType 1: Pisos,1970.0,,
361.0,289.0,6,4.0,6,-11444,1750000,HouseType 1: Pisos,,True,False
132.0,125.0,4,3.0,,2165,1150000,HouseType 2: Casa o chalet,,,
400.0,380.0,4,4.0,Bajo,-83453,2400000,HouseType 1: Pisos,2016.0,True,False
186.0,,3,1.0,9,2352,1098000,HouseType 1: Pisos,,,
345.0,,5,4.0,2,-13026,1780000,HouseType 1: Pisos,,False,True
140.0,,3,3.0,,2490,1025000,HouseType 2: Casa o chalet,,True,False
164.0,,2,2.0,Bajo,1323,350000,HouseType 1: Pisos,,,
90.0,79.0,3,1.0,4,1275,330000,HouseType 1: Pisos,,,
141.0,,4,3.0,7,2432,860000,HouseType 1: Pisos,,,
295.0,,4,2.0,7,-6992,1650000,HouseType 1: Pisos,,False,True
600.0,,3,3.0,4,-645820,3600000,HouseType 1: Pisos,,False,True
55.0,50.0,2,1.0,Bajo,976,219000,HouseType 1: Pisos,,True,False
102.0,91.0,4,1.0,7,1885,595000,HouseType 1: Pisos,,,
184.0,,4,2.0,,-4866,1590000,HouseType 2: Casa o chalet,,False,True
90.0,,3,1.0,1,1174,290000,HouseType 1: Pisos,,,
219.0,184.0,5,4.0,4,2457,1050000,HouseType 1: Pisos,1969.0,True,False
76.0,70.0,2,1.0,1,1172,289000,HouseType 1: Pisos,,True,False
205.0,160.0,4,3.0,3,2266,1125000,HouseType 1: Pisos,,False,True
89.0,,3,1.0,2,1416,390000,HouseType 1: Pisos,1961.0,,
360.0,,4,4.0,,-27054,1980000,HouseType 2: Casa o chalet,1960.0,True,False
347.0,256.0,5,4.0,1,-5194,1600000,HouseType 1: Pisos,1959.0,False,True
255.0,,4,5.0,1,-2333,1500000,HouseType 1: Pisos,,False,True
242.0,220.0,3,2.0,Bajo,1250,320000,HouseType 4: Dúplex,,True,False
74.0,,1,1.0,3,1089,258000,HouseType 1: Pisos,1963.0,False,True
79.0,,3,1.0,4,1275,330000,HouseType 1: Pisos,1963.0,,
165.0,115.0,3,2.0,4,1873,590000,HouseType 1: Pisos,1973.0,False,True
145.0,130.0,4,2.0,1,1804,560000,HouseType 1: Pisos,1976.0,False,True
88.0,80.0,3,1.0,5,1335,355000,HouseType 1: Pisos,,,
110.0,,4,2.0,1,1496,425000,HouseType 1: Pisos,,False,True
190.0,,2,2.0,1,2459,1049000,HouseType 1: Pisos,,,
136.0,,3,2.0,1,2012,650000,HouseType 1: Pisos,,,
94.0,,2,2.0,2,1664,499000,HouseType 1: Pisos,,,
94.0,,2,2.0,2,1644,490000,HouseType 1: Pisos,,,
94.0,,2,2.0,1,1621,480000,HouseType 1: Pisos,,,
94.0,,2,2.0,1,1644,490000,HouseType 1: Pisos,,,
147.0,,3,2.0,1,2124,699000,HouseType 1: Pisos,,,
95.0,,3,2.0,4,1701,515000,HouseType 5: Áticos,,,
61.0,55.0,1,1.0,2,1508,430000,HouseType 1: Pisos,,False,True
80.0,71.0,3,1.0,7,1393,380000,HouseType 1: Pisos,1961.0,False,True
225.0,190.0,4,3.0,1,1265,1280000,HouseType 1: Pisos,,True,False
141.0,130.0,4,3.0,7,2432,860000,HouseType 1: Pisos,1969.0,False,True
308.0,,5,4.0,1,-5194,1600000,HouseType 1: Pisos,1969.0,False,True
44.0,,2,1.0,5,1148,280000,HouseType 1: Pisos,,True,False
69.0,,1,1.0,2,1485,420000,HouseType 1: Pisos,,False,True
73.0,60.0,3,1.0,1,1092,259000,HouseType 1: Pisos,1975.0,True,False
147.0,,3,2.0,5,2512,945000,HouseType 1: Pisos,,,
94.0,,2,2.0,6,1873,590000,HouseType 1: Pisos,,,
94.0,,2,2.0,8,2070,675000,HouseType 5: Áticos,,,
147.0,,3,2.0,6,2516,960000,HouseType 1: Pisos,,,
147.0,,3,2.0,7,2517,975000,HouseType 1: Pisos,,,
161.0,,3,2.0,8,1900,1200000,HouseType 5: Áticos,,,
136.0,,3,2.0,7,2324,795000,HouseType 1: Pisos,,,
136.0,,3,2.0,3,2213,740000,HouseType 1: Pisos,,,
94.0,,2,2.0,4,1839,575000,HouseType 1: Pisos,,,
147.0,,3,2.0,3,2497,920000,HouseType 1: Pisos,,,
136.0,,3,2.0,6,2295,780000,HouseType 1: Pisos,,,
149.0,,3,2.0,8,2347,1100000,HouseType 5: Áticos,,,
147.0,,3,2.0,4,2504,930000,HouseType 1: Pisos,,,
94.0,,2,2.0,4,1827,570000,HouseType 1: Pisos,,,
111.0,93.0,4,2.0,6,1779,549000,HouseType 1: Pisos,1950.0,,
113.0,108.0,2,2.0,2,1462,410000,HouseType 1: Pisos,,True,False
50.0,47.0,2,1.0,Bajo,1094,260000,HouseType 1: Pisos,1930.0,True,False
85.0,69.0,1,1.0,6,1955,625000,HouseType 1: Pisos,1966.0,False,True
129.0,,2,1.0,6,1989,640000,HouseType 5: Áticos,1970.0,False,True
437.0,,4,5.0,3,-156000,2700000,HouseType 1: Pisos,2009.0,True,False
207.0,,3,4.0,3,1059,1300000,HouseType 1: Pisos,1962.0,False,True
374.0,,4,4.0,3,-101863,2490000,HouseType 1: Pisos,1965.0,False,True
85.0,,3,2.0,Entreplanta exterior,1320,349000,HouseType 1: Pisos,1967.0,False,True
255.0,,4,5.0,,1113,1295000,HouseType 2: Casa o chalet,,,
145.0,130.0,4,2.0,1,1804,560000,HouseType 1: Pisos,1976.0,False,True
470.0,,6,5.0,,-2214,1495000,HouseType 2: Casa o chalet,2002.0,True,False
151.0,,3,2.0,6,2495,1020000,HouseType 1: Pisos,1987.0,True,False
210.0,171.0,5,3.0,3,2514,950000,HouseType 1: Pisos,1961.0,False,True
133.0,122.0,3,2.0,2,1576,460000,HouseType 1: Pisos,1966.0,False,True
374.0,,5,4.0,3,-101863,2490000,HouseType 1: Pisos,1965.0,False,True
300.0,,5,3.0,1,2347,1100000,HouseType 1: Pisos,,False,True
149.0,100.0,3,2.0,6,1742,533000,HouseType 1: Pisos,1986.0,True,False
155.0,,4,3.0,4,2470,890000,HouseType 1: Pisos,,False,True
163.0,,3,2.0,1,2417,850000,HouseType 1: Pisos,,False,True
321.0,,6,3.0,4,-20661,1900000,HouseType 1: Pisos,,,
230.0,200.0,4,3.0,6,1536,1250000,HouseType 1: Pisos,1960.0,,
245.0,,3,3.0,1,2165,1150000,HouseType 4: Dúplex,,,
150.0,,4,2.0,2,2514,990000,HouseType 1: Pisos,,,
300.0,,4,4.0,4,1900,1200000,HouseType 4: Dúplex,,,
54.0,,1,1.0,1,1553,450000,HouseType 1: Pisos,,,
170.0,,4,2.0,2,2432,860000,HouseType 1: Pisos,,,
172.0,,2,1.0,4,2165,1150000,HouseType 5: Áticos,,,
280.0,,5,3.0,,2347,1100000,HouseType 2: Casa o chalet,,,
260.0,,5,4.0,7,-2214,1495000,HouseType 1: Pisos,,,
94.0,,2,2.0,3,1816,565000,HouseType 1: Pisos,,,
900.0,415.0,9,7.0,,-5687491,5800000,HouseType 2: Casa o chalet,1941.0,,
87.0,,2,2.0,2,1610,475000,HouseType 1: Pisos,1952.0,True,False
74.0,,1,1.0,2,1496,425000,HouseType 1: Pisos,1975.0,False,True
84.0,,2,1.0,1,1724,525000,HouseType 1: Pisos,1968.0,False,True
196.0,,5,3.0,4,2480,900000,HouseType 1: Pisos,,,
68.0,,1,1.0,3,1462,410000,HouseType 1: Pisos,,,
89.0,,1,1.0,1,1655,495000,HouseType 1: Pisos,1969.0,False,True
207.0,,3,4.0,3,1059,1300000,HouseType 1: Pisos,1962.0,False,True
309.0,,4,3.0,4,1313,1275000,HouseType 1: Pisos,,False,True
244.0,,4,3.0,5,-1866,1480000,HouseType 1: Pisos,,False,True
89.0,,2,2.0,2,1370,370000,HouseType 1: Pisos,1961.0,False,True
374.0,,4,4.0,3,-101863,2490000,HouseType 1: Pisos,1965.0,False,True
159.0,,4,2.0,1,2504,929000,HouseType 1: Pisos,1970.0,False,True
81.0,,2,1.0,5,1370,370000,HouseType 1: Pisos,,True,False
226.0,,4,3.0,6,-15030,1815000,HouseType 1: Pisos,1965.0,False,True
397.0,250.0,4,4.0,6,-141570,2650000,HouseType 1: Pisos,1968.0,False,True
220.0,,6,3.0,,2283,1120000,HouseType 2: Casa o chalet,,,
236.0,,4,3.0,3,2369,820000,HouseType 1: Pisos,,,
615.0,,7,5.0,,-261854,2990000,HouseType 2: Casa o chalet,1950.0,True,False
239.0,226.0,0,2.0,Bajo,1885,595000,,1975.0,False,True
45.0,,1,1.0,4,1542,445000,HouseType 1: Pisos,1979.0,True,False
576.0,,3,4.0,4,-637337,3590000,HouseType 1: Pisos,,False,True
222.0,,4,3.0,5,2165,1150000,HouseType 1: Pisos,,False,True
295.0,,5,6.0,,-13026,1780000,HouseType 2: Casa o chalet,,,
800.0,,8,6.0,,-2937084,5000000,HouseType 2: Casa o chalet,,True,False
140.0,,4,3.0,1,2295,780000,HouseType 1: Pisos,,False,True
140.0,,3,2.0,6,2255,760000,HouseType 1: Pisos,,False,True
400.0,,5,4.0,3,-28381,1995000,HouseType 1: Pisos,,False,True
187.0,,4,3.0,3,2410,845000,HouseType 1: Pisos,,False,True
90.0,85.0,2,2.0,2,1598,470000,HouseType 1: Pisos,1918.0,True,False
120.0,110.0,3,1.0,6,2234,750000,HouseType 1: Pisos,1960.0,False,True
142.0,,3,2.0,5,1892,598000,HouseType 1: Pisos,1981.0,False,True
216.0,,4,3.0,6,2017,1180000,HouseType 1: Pisos,,False,True
459.0,320.0,6,4.0,8,-188041,2800000,HouseType 4: Dúplex,1958.0,False,True
342.0,270.0,5,5.0,2,-17213,1850000,HouseType 1: Pisos,,False,True
367.0,280.0,4,4.0,8,-44765,2150000,HouseType 1: Pisos,,,
295.0,,4,3.0,7,-6992,1650000,HouseType 1: Pisos,,,
442.0,,5,5.0,1,2165,1150000,HouseType 1: Pisos,1968.0,False,True
175.0,131.0,4,3.0,3,2315,790000,HouseType 1: Pisos,1979.0,False,True
187.0,,3,2.0,1,2480,900000,HouseType 1: Pisos,1979.0,False,True
416.0,,5,3.0,2,-9022,1699000,HouseType 1: Pisos,1970.0,False,True
180.0,,5,3.0,1,2510,999000,HouseType 1: Pisos,1980.0,False,True
162.0,,2,2.0,2,1265,1280000,HouseType 1: Pisos,2008.0,True,False
,,9,9.0,,-1328484,4200000,HouseType 2: Casa o chalet,2002.0,True,False
561.0,,4,3.0,1,-65933,2300000,HouseType 1: Pisos,2010.0,True,False
248.0,,3,3.0,1,-2096,1490000,HouseType 4: Dúplex,1963.0,False,True
92.0,,2,1.0,5,1827,570000,HouseType 1: Pisos,1962.0,True,False
315.0,,5,4.0,,-83453,2400000,HouseType 2: Casa o chalet,1968.0,True,False
136.0,,3,2.0,6,2255,760000,HouseType 1: Pisos,1986.0,False,True
350.0,250.0,5,5.0,,-75205,2355000,HouseType 2: Casa o chalet,1918.0,True,False
561.0,,4,3.0,Bajo,-65933,2300000,HouseType 1: Pisos,,,
138.0,,3,2.0,1,2333,800000,HouseType 1: Pisos,,False,True
206.0,,4,3.0,2,1931,1195000,HouseType 1: Pisos,,,
189.0,,4,3.0,,2347,1100000,HouseType 2: Casa o chalet,1940.0,True,False
139.0,,3,2.0,9,2126,700000,HouseType 1: Pisos,,,
240.0,,5,3.0,,1900,1200000,HouseType 2: Casa o chalet,,,
191.0,,4,3.0,6,1900,1200000,HouseType 1: Pisos,,,
100.0,,4,1.0,5,1530,440000,HouseType 1: Pisos,,,
162.0,140.0,4,2.0,4,2012,650000,HouseType 1: Pisos,1960.0,False,True
180.0,,4,2.0,2,2081,680000,HouseType 1: Pisos,,,
75.0,,2,2.0,Bajo,1256,322400,HouseType 1: Pisos,1963.0,True,False
68.0,60.0,1,1.0,2,1382,375000,HouseType 1: Pisos,,,
78.0,70.0,2,1.0,1,1094,260000,HouseType 1: Pisos,,True,False
98.0,84.0,2,2.0,1,1530,440000,HouseType 1: Pisos,,,
85.0,,3,1.0,2,1197,299000,HouseType 1: Pisos,,False,True
86.0,81.0,3,1.0,3,1825,569000,HouseType 1: Pisos,1952.0,,
126.0,109.0,4,2.0,1,1519,435000,HouseType 1: Pisos,1976.0,,
150.0,129.0,3,2.0,1,1955,625000,HouseType 1: Pisos,1987.0,,
300.0,230.0,6,4.0,3,-221,1395000,HouseType 4: Dúplex,1985.0,,
135.0,,2,2.0,1,2255,760000,HouseType 4: Dúplex,,True,False
188.0,,2,2.0,3,1618,1240000,HouseType 1: Pisos,,,
260.0,,6,4.0,2,452,1350000,HouseType 1: Pisos,,False,True
66.0,52.0,2,1.0,2,1161,285000,HouseType 1: Pisos,1970.0,True,False
66.0,,1,1.0,Bajo,1006,229000,HouseType 1: Pisos,,True,False
39.0,,0,1.0,4,1057,246500,,2010.0,True,False
852.0,,8,7.0,,-21807395,7900000,HouseType 2: Casa o chalet,,True,False
366.0,256.0,5,3.0,1,-645820,3600000,HouseType 1: Pisos,1970.0,False,True
107.0,85.0,3,2.0,1,1262,325000,HouseType 1: Pisos,,True,False
185.0,,5,2.0,,-4866,1590000,HouseType 2: Casa o chalet,,True,False
77.0,69.0,3,1.0,4,1275,330000,HouseType 1: Pisos,1963.0,,
233.0,203.0,5,4.0,1,2509,1000000,HouseType 1: Pisos,1981.0,False,True
74.0,61.0,3,1.0,3,1275,330000,HouseType 1: Pisos,1950.0,True,False
163.0,140.0,4,2.0,4,2012,650000,HouseType 1: Pisos,1960.0,,
46.0,43.0,1,1.0,6,1094,260000,HouseType 1: Pisos,1968.0,True,False
97.0,91.0,3,2.0,1,1225,310000,HouseType 1: Pisos,1975.0,,
252.0,,4,4.0,,-4866,1590000,HouseType 2: Casa o chalet,,True,False
122.0,,3,2.0,1,1598,470000,HouseType 1: Pisos,1970.0,False,True
308.0,,5,4.0,1,-5194,1600000,HouseType 1: Pisos,,False,True
44.0,,1,1.0,1,1291,336900,HouseType 1: Pisos,,,
161.0,,3,2.0,4,2126,700000,HouseType 1: Pisos,,False,True
251.0,,0,2.0,Bajo,2333,800000,,1940.0,True,False
112.0,,1,1.0,3,2234,750000,HouseType 1: Pisos,,False,True
303.0,,4,5.0,3,-156000,2700000,HouseType 4: Dúplex,2009.0,,
153.0,135.0,4,2.0,1,2012,650000,HouseType 1: Pisos,,False,True
59.0,,0,1.0,7,1379,374000,,,True,False
127.0,111.0,3,2.0,,2326,796000,HouseType 1: Pisos,,,
63.0,53.0,1,1.0,,1564,455000,HouseType 1: Pisos,,,
63.0,53.0,1,1.0,,1555,451000,HouseType 1: Pisos,,,
166.0,144.0,5,3.0,5,2181,725000,HouseType 1: Pisos,1970.0,,
99.0,90.0,3,1.0,4,1132,274000,HouseType 1: Pisos,1940.0,,
97.0,,2,1.0,9,1779,549000,HouseType 5: Áticos,,False,True
180.0,158.0,4,3.0,7,1781,549900,HouseType 1: Pisos,1987.0,True,False
75.0,66.0,2,2.0,2,1330,353000,HouseType 4: Dúplex,1988.0,,
87.0,,4,2.0,4,1358,365000,HouseType 1: Pisos,,False,True
60.0,,2,1.0,8,1467,412000,HouseType 1: Pisos,,False,True
279.0,,4,4.0,9,-8846,1695000,HouseType 1: Pisos,,,
91.0,,3,1.0,7,1485,420000,HouseType 1: Pisos,1950.0,True,False
160.0,,4,3.0,1,2012,650000,HouseType 1: Pisos,,,
95.0,,3,1.0,1,1286,334900,HouseType 1: Pisos,,True,False
66.0,,1,1.0,3,1415,389500,HouseType 1: Pisos,2010.0,True,False
45.0,,1,1.0,Bajo,974,218400,HouseType 1: Pisos,1963.0,True,False
39.0,,0,1.0,3,1057,246500,,2010.0,True,False
175.0,,3,3.0,3,-1225,1450000,HouseType 1: Pisos,2019.0,True,False
228.0,,4,2.0,9,1900,1200000,HouseType 5: Áticos,,False,True
789.0,,10,6.0,,-313261,3100000,HouseType 2: Casa o chalet,,True,False
278.0,,4,4.0,3,-2333,1500000,HouseType 1: Pisos,,False,True
81.0,,3,2.0,Semi-sótano exterior,1451,405000,HouseType 1: Pisos,,False,True
180.0,,3,3.0,,2510,940000,HouseType 2: Casa o chalet,2001.0,True,False
110.0,,2,2.0,Bajo,2378,825000,HouseType 1: Pisos,,,
118.0,,3,2.0,1,2402,840000,HouseType 1: Pisos,,,
112.0,,3,2.0,1,1598,470000,HouseType 1: Pisos,1967.0,False,True
149.0,,4,2.0,9,2124,699000,HouseType 1: Pisos,,False,True
136.0,115.0,3,2.0,1,2121,698000,HouseType 1: Pisos,,,
97.0,,3,1.0,7,1496,425000,HouseType 1: Pisos,,False,True
253.0,,3,3.0,,1931,1195000,HouseType 2: Casa o chalet,1988.0,True,False
326.0,,6,4.0,,-14150,1800000,HouseType 2: Casa o chalet,,True,False
262.0,,5,4.0,1,-2333,1500000,HouseType 1: Pisos,,False,True
367.0,,5,4.0,2,-65933,2300000,HouseType 4: Dúplex,1967.0,False,True
601.0,,8,6.0,,-4495741,5500000,HouseType 2: Casa o chalet,,True,False
450.0,,6,6.0,,-1047468,3990000,HouseType 2: Casa o chalet,,,
450.0,,6,6.0,,-1047468,3990000,HouseType 2: Casa o chalet,,True,False
110.0,,3,1.0,Bajo,1428,395000,HouseType 1: Pisos,,True,False
310.0,,4,4.0,,-394913,3250000,HouseType 2: Casa o chalet,,True,False
247.0,,3,2.0,3,-17213,1850000,HouseType 4: Dúplex,,True,False
360.0,,4,5.0,,-27054,1980000,HouseType 2: Casa o chalet,,False,True
144.0,,4,2.0,1,2234,750000,HouseType 1: Pisos,1971.0,False,True
166.0,,3,2.0,4,2410,845000,HouseType 1: Pisos,1962.0,False,True
270.0,,6,5.0,,-51191,2200000,HouseType 2: Casa o chalet,,,
71.0,,0,1.0,Bajo,1047,243000,,1940.0,True,False
210.0,,4,3.0,9,2165,1150000,HouseType 1: Pisos,,False,True
51.0,45.0,1,1.0,1,1024,235000,HouseType 1: Pisos,1964.0,,
360.0,,5,4.0,2,-9022,1699000,HouseType 1: Pisos,1970.0,False,True
111.0,,4,2.0,8,1804,560000,HouseType 1: Pisos,1971.0,False,True
443.0,,7,4.0,3,-85370,2410000,HouseType 1: Pisos,1980.0,False,True
256.0,222.0,4,3.0,2,1265,1280000,HouseType 1: Pisos,1970.0,False,True
257.0,,3,4.0,1,-1755,1475000,HouseType 5: Áticos,,False,True
52.0,,1,1.0,4,1542,445000,HouseType 1: Pisos,1979.0,True,False
317.0,290.0,6,4.0,5,-5194,1600000,HouseType 1: Pisos,1958.0,False,True
216.0,,6,3.0,2,2516,978000,HouseType 1: Pisos,1976.0,True,False
162.0,,4,2.0,5,1966,630000,HouseType 1: Pisos,,True,False
560.0,,5,5.0,5,-549393,3480000,HouseType 1: Pisos,,False,True
293.0,,5,4.0,,-33621,2050000,HouseType 2: Casa o chalet,,True,False
196.0,,2,2.0,Bajo,313,1360000,HouseType 4: Dúplex,,True,False
120.0,,4,2.0,4,1496,425000,HouseType 1: Pisos,1965.0,False,True
45.0,,1,1.0,4,1542,445000,HouseType 1: Pisos,1979.0,True,False
261.0,,4,4.0,1,-2214,1495000,HouseType 1: Pisos,1963.0,False,True
115.0,,4,2.0,5,1655,495000,HouseType 1: Pisos,1987.0,True,False
78.0,,3,1.0,,1081,255000,HouseType 1: Pisos,,True,False
81.0,,3,2.0,7,1393,379995,HouseType 1: Pisos,1952.0,True,False
60.0,,1,1.0,4,1346,360000,HouseType 1: Pisos,2007.0,False,True
84.0,70.0,3,1.0,4,1250,320000,HouseType 1: Pisos,,,
90.0,78.0,2,2.0,1,1576,460000,HouseType 5: Áticos,1966.0,False,True
88.0,,3,1.0,5,1437,399000,HouseType 1: Pisos,,False,True
89.0,75.0,2,1.0,4,1289,335900,HouseType 1: Pisos,1954.0,,
65.0,,2,1.0,2,1189,295500,HouseType 1: Pisos,1954.0,True,False
340.0,,6,4.0,,-2096,1490000,HouseType 2: Casa o chalet,1950.0,True,False
578.0,449.0,15,2.0,7,-51191,2200000,HouseType 1: Pisos,1964.0,,
60.0,,2,1.0,Bajo,1256,322400,HouseType 1: Pisos,,,
317.0,,6,3.0,,1900,1200000,HouseType 2: Casa o chalet,,True,False
76.0,65.0,2,1.0,,1172,289000,HouseType 1: Pisos,1974.0,True,False
184.0,,4,4.0,6,-5194,1600000,HouseType 1: Pisos,,False,True
300.0,260.0,6,4.0,3,-221,1395000,HouseType 4: Dúplex,,,
122.0,108.0,3,2.0,1,1598,470000,HouseType 1: Pisos,1973.0,,
250.0,200.0,5,3.0,7,2514,950000,HouseType 1: Pisos,,,
93.0,84.0,3,1.0,2,1451,405000,HouseType 1: Pisos,1952.0,,
200.0,,5,3.0,6,2514,990000,HouseType 1: Pisos,1969.0,True,False
432.0,,6,5.0,1,-38920,2100000,HouseType 1: Pisos,1960.0,False,True
310.0,284.0,5,3.0,1,-2964,1525000,HouseType 1: Pisos,1965.0,,
110.0,,4,2.0,2,1664,499000,HouseType 1: Pisos,1975.0,,
239.0,200.0,4,5.0,3,-51191,2200000,HouseType 1: Pisos,2002.0,False,True
122.0,100.0,2,2.0,8,2324,795000,HouseType 1: Pisos,,,
153.0,,3,2.0,1,1897,600000,HouseType 1: Pisos,,True,False
111.0,,3,2.0,2,1774,547000,HouseType 1: Pisos,1968.0,False,True
295.0,,5,4.0,3,-2096,1490000,HouseType 1: Pisos,1964.0,False,True
150.0,,3,2.0,4,833,1320000,HouseType 5: Áticos,,False,True
75.0,,2,1.0,3,1496,425000,HouseType 1: Pisos,1965.0,False,True
121.0,,2,1.0,5,1428,395000,HouseType 1: Pisos,1975.0,False,True
351.0,,5,4.0,,-65933,2300000,HouseType 2: Casa o chalet,,True,False
394.0,,4,3.0,6,-141570,2650000,HouseType 1: Pisos,1968.0,,
150.0,,2,1.0,Bajo,2421,1070000,HouseType 1: Pisos,,,
321.0,,3,3.0,1,-83453,2400000,HouseType 1: Pisos,,False,True
239.0,,5,5.0,2,712,1330000,HouseType 1: Pisos,2010.0,True,False
250.0,,3,3.0,,-24524,1950000,HouseType 2: Casa o chalet,,,
70.0,,1,1.0,5,1610,475000,HouseType 1: Pisos,,False,True
173.0,,4,2.0,7,2480,900000,HouseType 1: Pisos,,False,True
215.0,,5,3.0,7,-1225,1450000,HouseType 1: Pisos,,,
151.0,120.0,3,2.0,1,2333,800000,HouseType 1: Pisos,,False,True
111.0,,3,2.0,1,1885,595000,HouseType 1: Pisos,,False,True
248.0,,4,4.0,,-5194,1600000,HouseType 2: Casa o chalet,,,
299.0,,4,3.0,1,-5194,1600000,HouseType 1: Pisos,,False,True
306.0,,5,3.0,2,-9067,1700000,HouseType 1: Pisos,,,
135.0,,3,2.0,1,2035,660000,HouseType 1: Pisos,,False,True
176.0,150.0,5,3.0,1,2478,898000,HouseType 5: Áticos,1966.0,False,True
111.0,,3,2.0,1,1885,595000,HouseType 1: Pisos,,False,True
121.0,,4,2.0,5,1621,480000,HouseType 1: Pisos,,False,True
51.0,,2,1.0,2,1081,255000,HouseType 1: Pisos,,True,False
103.0,,3,2.0,1,1382,375000,HouseType 1: Pisos,,False,True
258.0,,4,3.0,4,1900,1200000,HouseType 1: Pisos,,False,True
314.0,256.0,5,5.0,9,1165,1290000,HouseType 4: Dúplex,,,
484.0,,5,5.0,,-680594,3640000,HouseType 2: Casa o chalet,,,
106.0,85.0,3,2.0,4,1474,415000,HouseType 1: Pisos,1974.0,False,True
137.0,,4,3.0,Bajo,2170,720000,HouseType 1: Pisos,1960.0,False,True
165.0,,4,3.0,5,2273,769000,HouseType 1: Pisos,,False,True
76.0,72.0,2,2.0,5,1311,345000,HouseType 1: Pisos,1975.0,True,False
128.0,,3,2.0,6,2192,730000,HouseType 1: Pisos,,True,False
44.0,,0,1.0,2,1034,238500,,,,
740.0,,6,5.0,3,-1328484,4200000,HouseType 1: Pisos,1965.0,False,True
182.0,,3,2.0,1,2103,690000,HouseType 1: Pisos,,,
310.0,,4,4.0,1,-835,1430000,HouseType 1: Pisos,1960.0,False,True
50.0,48.0,2,1.0,1,964,215000,HouseType 1: Pisos,1940.0,,
97.0,91.0,3,2.0,2,1358,365000,HouseType 1: Pisos,1970.0,,
145.0,134.0,4,2.0,1,1610,475000,HouseType 1: Pisos,1956.0,,
113.0,,3,2.0,2,1873,590000,HouseType 1: Pisos,1975.0,False,True
135.0,117.0,4,2.0,1,2115,695000,HouseType 1: Pisos,1987.0,False,True
150.0,,3,2.0,6,2475,895000,HouseType 1: Pisos,1960.0,False,True
159.0,,4,2.0,1,2504,929000,HouseType 1: Pisos,,False,True
72.0,,3,1.0,4,1248,319000,HouseType 1: Pisos,,True,False
70.0,,1,1.0,3,1405,385000,HouseType 1: Pisos,,True,False
505.0,,6,4.0,,-491344,3400000,HouseType 2: Casa o chalet,1968.0,,
195.0,,5,3.0,5,2514,950000,HouseType 1: Pisos,,,
165.0,,5,3.0,6,1885,595000,HouseType 1: Pisos,1965.0,False,True
320.0,,5,5.0,,-11444,1750000,HouseType 2: Casa o chalet,2019.0,True,False
64.0,,2,1.0,5,1428,395000,HouseType 1: Pisos,1960.0,False,True
114.0,,2,1.0,1,1655,495000,HouseType 4: Dúplex,1979.0,True,False
270.0,,5,5.0,3,-2214,1495000,HouseType 1: Pisos,1965.0,False,True
505.0,,7,7.0,3,-313261,3100000,HouseType 1: Pisos,1965.0,False,True
431.0,,4,5.0,,-24524,1950000,HouseType 2: Casa o chalet,2018.0,True,False
79.0,,2,2.0,6,1862,585000,HouseType 1: Pisos,1970.0,False,True
218.0,,4,3.0,1,-2333,1500000,HouseType 1: Pisos,,,
87.0,,2,2.0,2,1610,475000,HouseType 1: Pisos,,True,False
54.0,,0,1.0,4,1052,245000,,1976.0,False,True
379.0,,5,4.0,2,-9067,1700000,HouseType 1: Pisos,1970.0,False,True
186.0,,3,2.0,9,2352,1098000,HouseType 5: Áticos,,False,True
168.0,151.0,4,3.0,1,2417,850000,HouseType 1: Pisos,,False,True
419.0,,7,5.0,3,773,1325000,HouseType 4: Dúplex,,True,False
